"siteName";"date";"labName";"flowRate";"popServ";"PMMV";"measure";"value";"value_load";"value_pmmv";"value_avg14d_past";"value_load_avg14d_past";"value_pmmv_avg14d_past"
"Aalst";2024-02-05;"Sciensano Foodborne Pathogens";1533.96;98357;28516.47;"SARS";15.47;579042334353.427;0.000542493513397696;19.4803571428571;929263288951.763;0.000629623378118563
"Aalst";2024-02-06;NA;NA;NA;NA;NA;NA;NA;NA;19.2148901098901;884923925131.672;0.000617227015178546
"Aalst";2024-02-07;NA;NA;NA;NA;NA;NA;NA;NA;18.9446428571429;842517815799.297;0.000605463326200061
"Aalst";2024-02-08;NA;NA;NA;NA;NA;NA;NA;NA;18.6683116883117;802572212178.561;0.000594504858627163
"Aalst";2024-02-09;NA;NA;NA;NA;NA;NA;NA;NA;18.3840714285714;765825265982.957;0.00058459317888153
"Aalst";2024-02-10;NA;NA;NA;NA;NA;NA;NA;NA;18.0892857142857;733343196354.195;0.000576077216238915
"Aalst";2024-02-11;NA;NA;NA;NA;NA;NA;NA;NA;17.78;706725332004.84;0.00056948036461295
"Aalst";2024-02-12;"Sciensano Foodborne Pathogens";4454.67;98357;4582.03;"SARS";NA;NA;NA;17.45;688484903768.923;0.000565625100153628
"Aalst";2024-02-13;NA;NA;NA;NA;NA;NA;NA;NA;17.12;670244475533.007;0.000561769835694306
"Aalst";2024-02-14;NA;NA;NA;NA;NA;NA;NA;NA;16.79;652004047297.091;0.000557914571234984
"Aalst";2024-02-15;NA;NA;NA;NA;NA;NA;NA;NA;16.46;633763619061.175;0.000554059306775662
"Aalst";2024-02-16;NA;NA;NA;NA;NA;NA;NA;NA;16.13;615523190825.259;0.00055020404231634
"Aalst";2024-02-17;NA;NA;NA;NA;NA;NA;NA;NA;15.8;597282762589.343;0.000546348777857018
"Aalst";2024-02-18;NA;NA;NA;NA;NA;NA;NA;NA;15.47;579042334353.427;0.000542493513397696
"Aalst";2024-02-19;"Sciensano Foodborne Pathogens";3227.75;98357;7339.61;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-02-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-02-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-02-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-02-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-02-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-02-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-02-26;"Sciensano Foodborne Pathogens";5395.17;98357;4788.42;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-02-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-02-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-02-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-04;"Sciensano Foodborne Pathogens";2863.29;98357;6068.24;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-03-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-11;"Sciensano Foodborne Pathogens";5191.75;98357;8129.81;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-03-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-18;"Sciensano Foodborne Pathogens";2607.04;98357;15367.31;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-03-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-25;"Sciensano Foodborne Pathogens";3094.25;98357;15218.11;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-03-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-03-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-01;"Sciensano Foodborne Pathogens";1952.75;98357;5927.38;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-04-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-08;"Sciensano Foodborne Pathogens";2124.13;98357;1788.27;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-04-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-15;"Sciensano Foodborne Pathogens";2219.04;98357;10299.74;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-04-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-22;"Sciensano Foodborne Pathogens";1868.08;98357;26363.06;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-04-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-04-29;"Sciensano Foodborne Pathogens";1437.5;98357;30108.95;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-04-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-06;"Sciensano Foodborne Pathogens";2378.63;98357;16224.94;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-05-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-13;"Sciensano Foodborne Pathogens";1399.96;98357;19176.61;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-05-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-20;"Sciensano Foodborne Pathogens";1314.67;98357;1152.52;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-05-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-27;"Sciensano Foodborne Pathogens";3322.21;98357;3130.76;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-05-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-05-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-06-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-06-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-06-03;"Sciensano Foodborne Pathogens";1620.54;98357;19067.29;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-06-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-06-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-06-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-06-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-06-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-06-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-06-10;"Sciensano Foodborne Pathogens";2607.75;98357;40720.31;"SARS";9.78;622315727401.202;0.000240174988844633;9.78;622315727401.202;0.000240174988844633
"Aalst";2024-06-11;NA;NA;NA;NA;NA;NA;NA;NA;9.82892857142857;603020950182.934;0.000264206383974148
"Aalst";2024-06-12;NA;NA;NA;NA;NA;NA;NA;NA;9.87785714285714;583726172964.667;0.000288237779103663
"Aalst";2024-06-13;NA;NA;NA;NA;NA;NA;NA;NA;9.92678571428571;564431395746.399;0.000312269174233178
"Aalst";2024-06-14;NA;NA;NA;NA;NA;NA;NA;NA;9.97571428571429;545136618528.131;0.000336300569362693
"Aalst";2024-06-15;NA;NA;NA;NA;NA;NA;NA;NA;10.0246428571429;525841841309.864;0.000360331964492208
"Aalst";2024-06-16;NA;NA;NA;NA;NA;NA;NA;NA;10.0735714285714;506547064091.596;0.000384363359621723
"Aalst";2024-06-17;"Sciensano Foodborne Pathogens";1379.21;98357;18149.04;"SARS";10.465;352188846345.456;0.000576614520657842;10.1225;487252286873.329;0.000408394754751237
"Aalst";2024-06-18;NA;NA;NA;NA;NA;NA;NA;NA;10.1353968253968;472347674075.537;0.000427188734571419
"Aalst";2024-06-19;NA;NA;NA;NA;NA;NA;NA;NA;10.1230714285714;460516176372.079;0.000442316523675066
"Aalst";2024-06-20;NA;NA;NA;NA;NA;NA;NA;NA;10.0924025974026;450919671464.499;0.000454777992257598
"Aalst";2024-06-21;NA;NA;NA;NA;NA;NA;NA;NA;10.0479761904762;442999411153.829;0.000465239720449293
"Aalst";2024-06-22;NA;NA;NA;NA;NA;NA;NA;NA;9.99296703296703;436368569763.858;0.000474163186801883
"Aalst";2024-06-23;NA;NA;NA;NA;NA;NA;NA;NA;9.92964285714286;430750843240.15;0.00048187801885232
"Aalst";2024-06-24;"Sciensano Foodborne Pathogens";1655.17;98357;15229.03;"SARS";8.88;358642323779.701;0.000583096887983017;9.86535714285714;411917028695.757;0.000506372440219347
"Aalst";2024-06-25;NA;NA;NA;NA;NA;NA;NA;NA;9.8643956043956;398700940675.072;0.000523152029535938
"Aalst";2024-06-26;NA;NA;NA;NA;NA;NA;NA;NA;9.85511904761905;386497967520.65;0.000538722984550375
"Aalst";2024-06-27;NA;NA;NA;NA;NA;NA;NA;NA;9.83525974025974;375584413286.928;0.000552755677725707
"Aalst";2024-06-28;NA;NA;NA;NA;NA;NA;NA;NA;9.80164285714286;366347103650.114;0.000564788630510203
"Aalst";2024-06-29;NA;NA;NA;NA;NA;NA;NA;NA;9.74968253968254;359344786809.18;0.000574155262773583
"Aalst";2024-06-30;NA;NA;NA;NA;NA;NA;NA;NA;9.6725;355415585062.578;0.000579855704320429
"Aalst";2024-07-01;"Sciensano Foodborne Pathogens";1603.46;98357;13013.36;"SARS";NA;NA;NA;9.55928571428571;355876547736.453;0.000580318730557942
"Aalst";2024-07-02;NA;NA;NA;NA;NA;NA;NA;NA;9.44607142857143;356337510410.328;0.000580781756795454
"Aalst";2024-07-03;NA;NA;NA;NA;NA;NA;NA;NA;9.33285714285714;356798473084.202;0.000581244783032967
"Aalst";2024-07-04;NA;NA;NA;NA;NA;NA;NA;NA;9.21964285714286;357259435758.077;0.000581707809270479
"Aalst";2024-07-05;NA;NA;NA;NA;NA;NA;NA;NA;9.10642857142857;357720398431.951;0.000582170835507992
"Aalst";2024-07-06;NA;NA;NA;NA;NA;NA;NA;NA;8.99321428571429;358181361105.826;0.000582633861745504
"Aalst";2024-07-07;NA;NA;NA;NA;NA;NA;NA;NA;8.88;358642323779.701;0.000583096887983017
"Aalst";2024-07-08;"Sciensano Foodborne Pathogens";859.42;98357;3715.8;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-07-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-07-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-07-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-07-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-07-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-07-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-07-15;"Sciensano Foodborne Pathogens";1647.88;98357;1381.21;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-07-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-07-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-07-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-07-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-07-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-07-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-07-22;"Sciensano Foodborne Pathogens";1038.75;98357;21405.38;"SARS";23.775;602611659566.681;0.00111070207583327;23.775;602611659566.681;0.00111070207583327
"Aalst";2024-07-23;NA;NA;NA;NA;NA;NA;NA;NA;23.775;602611659566.681;0.00111070207583327
"Aalst";2024-07-24;NA;NA;NA;NA;NA;NA;NA;NA;23.775;602611659566.681;0.00111070207583327
"Aalst";2024-07-25;NA;NA;NA;NA;NA;NA;NA;NA;23.775;602611659566.681;0.00111070207583327
"Aalst";2024-07-26;NA;NA;NA;NA;NA;NA;NA;NA;23.775;602611659566.681;0.00111070207583327
"Aalst";2024-07-27;NA;NA;NA;NA;NA;NA;NA;NA;23.775;602611659566.681;0.00111070207583327
"Aalst";2024-07-28;NA;NA;NA;NA;NA;NA;NA;NA;23.775;602611659566.681;0.00111070207583327
"Aalst";2024-07-29;"Sciensano Foodborne Pathogens";841.54;98357;2994.35;"SARS";NA;NA;NA;23.775;602611659566.681;0.00111070207583327
"Aalst";2024-07-30;NA;NA;NA;NA;NA;NA;NA;NA;23.775;602611659566.681;0.00111070207583327
"Aalst";2024-07-31;NA;NA;NA;NA;NA;NA;NA;NA;23.775;602611659566.681;0.00111070207583327
"Aalst";2024-08-01;NA;NA;NA;NA;NA;NA;NA;NA;23.775;602611659566.681;0.00111070207583327
"Aalst";2024-08-02;NA;NA;NA;NA;NA;NA;NA;NA;23.775;602611659566.681;0.00111070207583327
"Aalst";2024-08-03;NA;NA;NA;NA;NA;NA;NA;NA;23.775;602611659566.681;0.00111070207583327
"Aalst";2024-08-04;NA;NA;NA;NA;NA;NA;NA;NA;23.775;602611659566.681;0.00111070207583327
"Aalst";2024-08-05;"Sciensano Foodborne Pathogens";2344;98357;4304.74;"SARS";NA;NA;NA;NA;NA;NA
"Aalst";2024-08-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-08-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-08-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-08-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-08-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-08-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Aalst";2024-08-12;"Sciensano Foodborne Pathogens";893.25;98357;21500.39;"SARS";9.205;200633193367.02;0.000428131768772566;9.205;200633193367.02;0.000428131768772566
"Aalst";2024-08-13;NA;NA;NA;NA;NA;NA;NA;NA;9.27357142857143;200055626689.363;0.000410540324913513
"Aalst";2024-08-14;NA;NA;NA;NA;NA;NA;NA;NA;9.34214285714286;199478060011.707;0.000392948881054459
"Aalst";2024-08-15;NA;NA;NA;NA;NA;NA;NA;NA;9.41071428571428;198900493334.05;0.000375357437195406
"Aalst";2024-08-16;NA;NA;NA;NA;NA;NA;NA;NA;9.47928571428571;198322926656.393;0.000357765993336352
"Aalst";2024-08-17;NA;NA;NA;NA;NA;NA;NA;NA;9.54785714285714;197745359978.736;0.000340174549477298
"Aalst";2024-08-18;NA;NA;NA;NA;NA;NA;NA;NA;9.61642857142857;197167793301.08;0.000322583105618245
"Aalst";2024-08-19;"Sciensano Foodborne Pathogens";776.29;98357;55897.24;"SARS";10.165;192547259879.826;0.000181851554745816;9.685;196590226623.423;0.000304991661759191
"Aalst";2024-08-20;NA;NA;NA;NA;NA;NA;NA;NA;9.905;199422418468.775;0.000294089816634307
"Aalst";2024-08-21;NA;NA;NA;NA;NA;NA;NA;NA;10.231;204641441280.234;0.000287870690623342
"Aalst";2024-08-22;NA;NA;NA;NA;NA;NA;NA;NA;10.6340909090909;211596341157.952;0.000285057178513408
"Aalst";2024-08-23;NA;NA;NA;NA;NA;NA;NA;NA;11.095;219853148835.365;0.000284797876829248
"Aalst";2024-08-24;NA;NA;NA;NA;NA;NA;NA;NA;11.6003846153846;229111424051.004;0.000286503352395683
"Aalst";2024-08-25;NA;NA;NA;NA;NA;NA;NA;NA;12.1407142857143;239156566618.107;0.000289752581516158
"Aalst";2024-08-26;"Sciensano Foodborne Pathogens";791.83;98357;57882.55;"SARS";20.665;399276113342.213;0.000357016060971744;12.9592857142857;253345346616.335;0.000284672888101813
"Aalst";2024-08-27;NA;NA;NA;NA;NA;NA;NA;NA;13.8008673469388;268072417057.147;0.000282433955643263
"Aalst";2024-08-28;NA;NA;NA;NA;NA;NA;NA;NA;14.6654591836735;283337777940.543;0.000283035784140507
"Aalst";2024-08-29;NA;NA;NA;NA;NA;NA;NA;NA;15.5530612244898;299141429266.522;0.000286478373593545
"Aalst";2024-08-30;NA;NA;NA;NA;NA;NA;NA;NA;16.4636734693878;315483371035.086;0.000292761724002378
"Aalst";2024-08-31;NA;NA;NA;NA;NA;NA;NA;NA;17.3972959183673;332363603246.234;0.000301885835367005
"Aalst";2024-09-01;NA;NA;NA;NA;NA;NA;NA;NA;18.3539285714286;349782125899.965;0.000313850707687426
"Aalst";2024-09-02;"Sciensano Foodborne Pathogens";761.88;98357;61367.6;"SARS";23.88;443942643228.24;0.000389130420612832;19.3335714285714;367738938996.28;0.000328656340963641
"Aalst";2024-09-03;NA;NA;NA;NA;NA;NA;NA;NA;20.2813775510204;398101894257.342;0.000343665533137162
"Aalst";2024-09-04;NA;NA;NA;NA;NA;NA;NA;NA;21.1973469387755;440870991683.15;0.000358878284207989
"Aalst";2024-09-05;NA;NA;NA;NA;NA;NA;NA;NA;22.0814795918367;496046231273.704;0.000374294594176122
"Aalst";2024-09-06;NA;NA;NA;NA;NA;NA;NA;NA;22.9337755102041;563627613029.005;0.00038991446304156
"Aalst";2024-09-07;NA;NA;NA;NA;NA;NA;NA;NA;23.7542346938776;643615136949.052;0.000405737890804303
"Aalst";2024-09-08;NA;NA;NA;NA;NA;NA;NA;NA;24.5428571428571;736008803033.846;0.000421764877464353
"Aalst";2024-09-09;"Sciensano Foodborne Pathogens";2446.96;98357;53505.07;"SARS";31.26;1866473428835.77;0.000584243698774714;25.2996428571429;840808611283.386;0.000437995423021708
"Aalst";2024-09-10;NA;NA;NA;NA;NA;NA;NA;NA;26.197193877551;937406123909.714;0.000456353999903596
"Aalst";2024-09-11;NA;NA;NA;NA;NA;NA;NA;NA;27.2355102040816;1025801340912.83;0.000476840608110017
"Aalst";2024-09-12;NA;NA;NA;NA;NA;NA;NA;NA;28.4145918367347;1105994262292.73;0.00049945524764097
"Aalst";2024-09-13;NA;NA;NA;NA;NA;NA;NA;NA;29.7344387755102;1177984888049.43;0.000524197918496457
"Aalst";2024-09-14;NA;NA;NA;NA;NA;NA;NA;NA;31.1950510204082;1241773218182.91;0.000551068620676477
"Aalst";2024-09-15;NA;NA;NA;NA;NA;NA;NA;NA;32.7964285714286;1297359252693.18;0.000580067354181029
"Aalst";2024-09-16;"Sciensano Foodborne Pathogens";940.13;98357;58515.82;"SARS";48.27;1107314987647.04;0.000824905128220027;34.5385714285714;1344742991580.23;0.000611194119010114
"Aalst";2024-09-17;NA;NA;NA;NA;NA;NA;NA;NA;35.846887755102;1369583525424.77;0.000636294178903602
"Aalst";2024-09-18;NA;NA;NA;NA;NA;NA;NA;NA;36.7213775510204;1371880854226.78;0.000655367533861493
"Aalst";2024-09-19;NA;NA;NA;NA;NA;NA;NA;NA;37.1620408163265;1351634977986.27;0.000668414183883787
"Aalst";2024-09-20;NA;NA;NA;NA;NA;NA;NA;NA;37.1688775510204;1308845896703.24;0.000675434128970483
"Aalst";2024-09-21;NA;NA;NA;NA;NA;NA;NA;NA;36.741887755102;1243513610377.69;0.000676427369121582
"Aalst";2024-09-22;NA;NA;NA;NA;NA;NA;NA;NA;35.8810714285714;1155638119009.61;0.000671393904337084
"Aalst";2024-09-23;"Sciensano Foodborne Pathogens";1000.33;98357;30589.1;"SARS";13.135;320611679087.406;0.000429401322693378;34.5864285714286;1045219422599.02;0.000660333734616989
"Aalst";2024-09-24;NA;NA;NA;NA;NA;NA;NA;NA;33.2816836734694;953075855414.667;0.000650127556903743
"Aalst";2024-09-25;NA;NA;NA;NA;NA;NA;NA;NA;31.9668367346939;879207417456.566;0.000640775371197349
"Aalst";2024-09-26;NA;NA;NA;NA;NA;NA;NA;NA;30.641887755102;823614108724.714;0.000632277177497804
"Aalst";2024-09-27;NA;NA;NA;NA;NA;NA;NA;NA;29.3068367346939;786295929219.111;0.00062463297580511
"Aalst";2024-09-28;NA;NA;NA;NA;NA;NA;NA;NA;27.9616836734694;767252878939.756;0.000617842766119266
"Aalst";2024-09-29;NA;NA;NA;NA;NA;NA;NA;NA;26.6064285714286;766484957886.649;0.000611906548440272
"Aalst";2024-09-30;"Sciensano Foodborne Pathogens";1901.04;98357;38679.73;"SARS";29.155;1352415902071.03;0.00075375396881002;25.2410714285714;783992166059.791;0.000606824322768129
"Aalst";2024-10-01;NA;NA;NA;NA;NA;NA;NA;NA;24.0811224489796;799298890825.238;0.00060273666291487
"Aalst";2024-10-02;NA;NA;NA;NA;NA;NA;NA;NA;23.1265816326531;812405132182.991;0.000599643568880496
"Aalst";2024-10-03;NA;NA;NA;NA;NA;NA;NA;NA;22.3774489795918;823310890133.049;0.000597545040665007
"Aalst";2024-10-04;NA;NA;NA;NA;NA;NA;NA;NA;21.8337244897959;832016164675.413;0.000596441078268403
"Aalst";2024-10-05;NA;NA;NA;NA;NA;NA;NA;NA;21.4954081632653;838520955810.082;0.000596331681690683
"Aalst";2024-10-06;NA;NA;NA;NA;NA;NA;NA;NA;21.3625;842825263537.057;0.000597216850931848
"Aalst";2024-10-07;"Sciensano Foodborne Pathogens";1013.88;98357;31049.93;"SARS";14.15;350065219557.327;0.000455717613534072;21.435;844929087856.337;0.000599096585991897
"Aalst";2024-10-08;NA;NA;NA;NA;NA;NA;NA;NA;21.4782653061224;850670740304.011;0.00059748574028042
"Aalst";2024-10-09;NA;NA;NA;NA;NA;NA;NA;NA;21.4922959183673;860050220880.08;0.000592384313797416
